@relation cleanedleaf-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P77.8-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P60.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P60.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P60.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P60.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P60.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P45.5-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P33.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P23.1-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P23.1-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P23.1-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P14.3-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P6.7-S1-weka.filters.unsupervised.instance.Randomize-S42

@attribute Eccentricity numeric
@attribute Asp_Ratio numeric
@attribute Elongation numeric
@attribute Solidity numeric
@attribute Stoc_Convexity numeric
@attribute Isop_Factor numeric
@attribute Max_Ind_Depth numeric
@attribute Lobedness numeric
@attribute Ave_Intensity numeric
@attribute Ave_Contrast numeric
@attribute Smoothness numeric
@attribute Thir_moment numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute Class(Species) {SP_1,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,SP_13,SP_14,SP_15,SP_22,SP_23,SP_24,SP_25,SP_26,SP_27,SP_28,SP_29,SP_30,SP_31,SP_32,SP_33,SP_34,SP_35,SP_36}

@data
0.371153,0.01092,0.103137,0.978973,1,0.967735,0.038138,0.002486,0.129477,0.279856,0.129376,0.114952,0.037747,0.221791,SP_24
0.509182,0.002002,0.292091,0.79736,0.9971,0.695454,0.153635,0.027258,0.114874,0.292953,0.13856,0.14958,0.015406,0.180107,SP_3
0.857185,0.072568,0.570813,0.829422,0.979652,0.479869,0.097167,0.012232,0.382164,0.567372,0.391778,0.379563,0.085185,0.598677,SP_12
0.833325,0.048521,0.442837,0.969506,0.9971,0.85594,0.038331,0.002214,0.059092,0.166913,0.055953,0.055061,0.02173,0.105144,SP_32
0.994907,0.036911,0.955812,0.913604,0.973836,0.12663,0.094094,0.012232,0.060039,0.188286,0.072852,0.075245,0.016533,0.085645,SP_31
0.807159,0.040016,0.532935,0.921534,0.98983,0.554171,0.12289,0.020965,0.092933,0.173535,0.092365,0.093887,0.038903,0.263591,SP_7
0.468955,0.00841,0.148697,0.970588,0.9959,0.85087,0.030182,0.001423,0.196407,0.327214,0.163397,0.142467,0.073717,0.350086,SP_26
0.849124,0.060641,0.516681,0.973846,0.994117,0.774012,0.03623,0.002198,0.122653,0.28154,0.130074,0.153081,0.066581,0.258039,SP_32
0.903667,0.078008,0.589975,0.945514,0.994184,0.6196,0.032125,0.001906,0.544138,0.686129,0.535219,0.439753,0.0725,0.662912,SP_14
0.466409,0.013476,0.138201,0.978933,1,0.957411,0.038418,0.002514,0.228713,0.28022,0.129613,0.059208,0.096992,0.461423,SP_24
0.659903,0.027069,0.284669,0.970849,1,0.853895,0.021454,0.00105,0.335339,0.503951,0.323281,0.262374,0.0725,0.427711,SP_33
0.412024,0.012782,0.249886,0.868156,0.983467,0.64595,0.228831,0.039162,0.24008,0.79466,0.445254,0.176978,0.089295,0.817656,SP_10
0.849325,0.055087,0.499138,0.957257,0.991284,0.762332,0.03293,0.001979,0.087101,0.163831,0.060064,0.041882,0.050516,0.241271,SP_7
0.431121,0.010234,0.576539,0.900648,0.983627,0.189104,0.124751,0.020526,0.038888,0.076917,0.056111,0.055033,0.003321,0.131219,SP_6
0.985493,0.036911,0.869756,0.933889,0.990214,0.262988,0.113017,0.015591,0.087284,0.191815,0.074776,0.05845,0.028926,0.188646,SP_8
0.542892,0.004293,0.259667,0.85578,0.9971,0.742005,0.111737,0.015274,0.199459,0.460013,0.279237,0.360379,0.019719,0.261041,SP_3
0.85123,0.055592,0.484139,0.98629,1,0.800727,0.013293,0.000545,0.13642,0.237062,0.101274,0.068502,0.065423,0.30564,SP_2
0.7093,0.030297,0.333555,0.925353,0.991284,0.773937,0.051327,0.004003,0.084338,0.124606,0.04161,0.019137,0.08918,0.27863,SP_4
0.708742,0.022484,0.327961,0.870793,0.98811,0.758823,0.202319,0.015132,0.584999,0.877493,0.212029,0.169532,0.145878,0.618172,SP_25
0.897463,0.077487,0.576903,0.966561,0.9971,0.659431,0.018514,0.000854,0.316007,0.459932,0.279167,0.218979,0.10929,0.537119,SP_14
0.703798,0.025177,0.29091,0.965361,1,0.963034,0.012608,0.000672,0.210483,0.187587,0.099777,0.147638,0.064527,0.36393,SP_1
0.9031,0.086449,0.599764,0.976219,1,0.672948,0.01983,0.00094,0.476504,0.64203,0.479741,0.406528,0.068042,0.591036,SP_28
0.858569,0.059274,0.530634,0.938886,0.973836,0.623383,0.085751,0.009556,0.17523,0.307383,0.148995,0.122493,0.070725,0.354417,SP_26
0.297109,0.003727,0.49551,0.891961,0.983627,0.236878,0.097167,0.012232,0.334714,0.441945,0.261953,0.193824,0.136372,0.662951,SP_15
0.568436,0.013138,0.265519,0.89691,0.990214,0.721372,0.109198,0.014659,0.067445,0.258837,0.115207,0.165756,0.00202,0.08028,SP_23
0.995889,0.036911,0.949655,0.859164,0.994634,0.131105,0.128153,0.01389,0.07733,0.152349,0.055041,0.035437,0.042509,0.186544,SP_34
0.920658,0.100669,0.658,0.880938,0.959305,0.459889,0.220836,0.012232,0.246618,0.4069,0.229885,0.210196,0.058878,0.485723,SP_12
0.637648,0.026642,0.270051,0.959067,0.970937,0.88861,0.048753,0.00368,0.013885,0.043319,0.011513,0.008836,0.01022,0.046934,SP_24
0.918805,0.099517,0.655053,0.883492,0.966317,0.432686,0.131363,0.012232,0.313684,0.418485,0.245815,0.218633,0.099782,0.568186,SP_12
0.909418,0.090476,0.619676,0.94697,0.985468,0.569791,0.087918,0.009983,0.264603,0.541583,0.363212,0.442967,0.054463,0.287307,SP_22
0.847528,0.039401,0.447306,0.941144,0.983528,0.672953,0.044488,0.004379,0.076416,0.168713,0.060803,0.065071,0.05013,0.240017,SP_7
0.443224,0.002651,0.613027,0.891961,0.983627,0.25455,0.124751,0.020526,0.052756,0.135932,0.046677,0.038715,0.010583,0.138529,SP_6
0.76126,0.033059,0.407194,0.842031,0.990214,0.704598,0.097167,0.012232,0.670937,0.884355,0.213366,0.169532,0.084656,0.622071,SP_25
0.767083,0.02996,0.371227,0.979532,0.994823,0.935989,0.040501,0.004517,0.196968,0.285558,0.164356,0.098818,0.080319,0.412008,SP_27
0.312841,0.006766,0.074673,0.941325,1,0.917811,0.0455,0.003291,0.109816,0.181071,0.068977,0.044,0.051452,0.339963,SP_4
0.88257,0.076583,0.56307,0.988355,1,0.718089,0.025268,0.001331,0.366382,0.508034,0.327518,0.241952,0.084656,0.487811,SP_35
0.392909,0.002651,0.73115,0.891961,0.983627,0.156472,0.124751,0.020526,0.031754,0.081162,0.024149,0.021857,0.00774,0.142803,SP_6
0,0.004869,0.079562,0.963748,1,0.950512,0.067693,0.006356,0.150743,0.216969,0.089095,0.045289,0.068042,0.338624,SP_24
0.085966,0.00269,0.169888,0.886957,0.991284,0.505863,0.08594,0.009593,0.274245,0.391621,0.21645,0.147303,0.147868,0.489032,SP_30
0.431102,0.007573,0.809015,0.891961,0.983627,0.023422,0.104753,0.012857,0.437259,0.62352,0.446318,0.376355,0.068096,0.585287,SP_36
0.891496,0.074254,0.558562,0.982612,1,0.652814,0.007994,0.000287,0.093839,0.179515,0.068151,0.044321,0.069483,0.203304,SP_32
0.883182,0.06727,0.536843,0.965923,0.995942,0.656001,0.028086,0.00131,0.467362,0.648871,0.483458,0.386954,0.179919,0.61789,SP_14
0.940213,0.036027,0.714248,0.937528,1,0.485178,0.166192,0.031513,0.269133,0.394693,0.219118,0.153441,0.172577,0.448742,SP_28
0.331953,0.003694,0.044925,0.975747,1,0.977609,0.006994,0.000244,0.239744,0.466804,0.285878,0.344748,0.03266,0.397267,SP_26
0.664281,0.011275,0.303974,0.856842,0.979652,0.676051,0.105843,0.013863,0.453972,0.676913,0.523395,0.161648,0.13588,0.538655,SP_3
0.911641,0.106104,0.655193,0.950294,0.9971,0.570176,0.044613,0.003189,0.321932,0.545706,0.367713,0.371849,0.080798,0.421882,SP_28
0.422615,0.006466,0.421229,0.913604,0.983627,0.297472,0.104485,0.012232,0.518336,0.589523,0.417065,0.334023,0.0725,0.910323,SP_15
0.424154,0.009575,0.684647,0.913604,0.983627,0.267753,0.124751,0.020526,0.103936,0.195688,0.075524,0.053133,0.036744,0.296145,SP_6
0.465456,0.001958,0.486494,0.913604,0.983627,0.332738,0.124751,0.020526,0.109767,0.196576,0.07741,0.053077,0.039276,0.305069,SP_6
0.903883,0.095517,0.64105,0.946832,0.988368,0.611469,0.099491,0.012417,0.342002,0.481356,0.300286,0.230131,0.137881,0.550864,SP_28
0.49692,0.012489,0.172053,0.90942,0.985468,0.604365,0.0626,0.005568,0.291552,0.430668,0.251421,0.186225,0.141374,0.468079,SP_30
0.995815,0.036911,0.975676,0.891961,0.983627,0.085157,0.124751,0.020526,0.044418,0.14373,0.050288,0.048841,0.009518,0.080942,SP_31
0.556866,0.003217,0.281886,0.824918,0.994184,0.765332,0.148251,0.025527,0.309338,0.528285,0.348873,0.35094,0.076041,0.417983,SP_3
0.386319,0.008668,0.158398,0.899428,0.988368,0.719191,0.088927,0.010185,0.126099,0.251949,0.110718,0.087377,0.048099,0.242586,SP_30
0.790263,0.040507,0.382941,0.991503,1,0.914092,0.029451,0.001671,0.155397,0.285273,0.133156,0.112441,0.050195,0.338309,SP_27
0.406713,0.003272,0.694765,0.891961,0.983627,0.080733,0.124751,0.020526,0.102102,0.205279,0.082313,0.062764,0.036163,0.238112,SP_11
0.62609,0.014891,0.239268,0.987844,1,1,0.010316,0.000393,0.142561,0.245866,0.106815,0.077962,0.062702,0.342011,SP_27
0.76768,0.029044,0.382715,0.949134,0.994184,0.915271,0.069997,0.00673,0.226278,0.34065,0.17431,0.133702,0.11661,0.492537,SP_27
0.931672,0.11165,0.672642,0.987116,1,0.582166,0.024486,0.001271,0.383888,0.593201,0.42133,0.395938,0.0725,0.422985,SP_35
0.909043,0.084192,0.605272,0.970141,1,0.707881,0.011282,0.000441,0.097324,0.196504,0.07737,0.056281,0.040151,0.215718,SP_2
0.984472,0.036911,0.866521,0.965381,0.979652,0.304038,0.103921,0.013417,0.171335,0.295863,0.140644,0.103577,0.073453,0.33441,SP_8
0.40171,0.007115,0.837344,0.891961,0.983627,0.020013,0.104485,0.020526,0.504159,0.716284,0.574692,0.163777,0.068042,0.560002,SP_36
0.468553,0.013515,0.148597,0.959657,1,0.960079,0.019322,0.000906,0.234417,0.307181,0.148842,0.086325,0.164386,0.541846,SP_4
0.853873,0.062175,0.513423,0.938413,1,0.732118,0.127776,0.019459,0.117572,0.256889,0.113929,0.101777,0.033151,0.219645,SP_22
0.906147,0.087147,0.618293,0.970074,1,0.630816,0.040485,0.004743,0.556468,0.667854,0.495032,0.393641,0.069404,0.657556,SP_28
0.5498,0.012134,0.369607,0.89931,0.990214,0.603159,0.097167,0.012232,0.060222,0.167619,0.061978,0.055835,0.021967,0.105663,SP_23
0.843222,0.060622,0.504788,0.885757,0.979652,0.58468,0.158851,0.028989,0.189779,0.414337,0.236541,0.26367,0.032267,0.256465,SP_22
0.986071,0.036911,0.879902,0.919078,0.983627,0.283981,0.084553,0.009324,0.129083,0.251529,0.110446,0.085368,0.046887,0.258316,SP_8
0.592732,0.012517,0.593556,0.913604,0.983627,0.208999,0.124751,0.020526,0.109972,0.253845,0.111944,0.107975,0.015242,0.229428,SP_6
0.643011,0.008084,0.32941,0.843846,0.994252,0.681365,0.132787,0.020294,0.285651,0.544664,0.339378,0.357473,0.060899,0.366077,SP_3
0.834477,0.054732,0.467998,0.98153,0.9971,0.824451,0.020348,0.000974,0.056758,0.151612,0.054043,0.045468,0.02132,0.109716,SP_32
0.72113,0.030708,0.32963,0.986487,0.994184,0.900242,0.009047,0.000334,0.224527,0.33879,0.172851,0.12136,0.094502,0.466504,SP_13
0.900434,0.089389,0.62416,0.871752,0.985468,0.561007,0.093067,0.011033,0.247339,0.377312,0.204237,0.151722,0.106224,0.457997,SP_12
0.475415,0.012617,0.407003,0.913604,0.990214,0.392268,0.097167,0.012232,0.204527,0.363609,0.192816,0.1834,0.042373,0.431334,SP_15
0.398169,0.006092,0.730455,0.891961,0.983627,0.158371,0.124751,0.020526,0.082118,0.133951,0.069284,0.028093,0.012305,0.21115,SP_6
0.895194,0.076755,0.565877,0.966463,0.9971,0.751252,0.028374,0.00158,0.010707,0.036104,0.009376,0.007764,0.007282,0.043882,SP_1
0.832696,0.052586,0.453879,0.984933,1,0.800599,0.005796,0.000196,0.08207,0.15128,0.053881,0.033765,0.048608,0.225411,SP_2
0.904229,0.08648,0.616764,0.975391,1,0.657292,0.024579,0.005859,0.528076,0.649308,0.486041,0.40655,0.068042,0.648508,SP_28
0.797205,0.047872,0.434456,0.969335,0.9971,0.737581,0.023338,0.001185,0.338641,0.438913,0.259118,0.161101,0.084656,0.518412,SP_33
0.265792,0.007553,0.160622,0.886898,0.985468,0.51307,0.086082,0.009621,0.551463,0.624608,0.458497,0.296377,0.096992,0.682328,SP_30
0.540851,0.008876,0.499324,0.913604,0.983627,0.307157,0.124751,0.020526,0.109836,0.221959,0.09482,0.107919,0.024125,0.236267,SP_6
0.43018,0.009794,0.143851,0.907532,0.982552,0.651147,0.073877,0.00738,0.226687,0.380222,0.206696,0.167262,0.079118,0.385767,SP_30
0.995996,0.036911,0.947082,0.944196,0.982552,0.156625,0.024912,0.001303,0.087456,0.189858,0.073707,0.05709,0.030264,0.194813,SP_34
0.984575,0.036911,0.882049,0.936166,0.970858,0.262979,0.160893,0.031684,0.169479,0.291674,0.154676,0.11175,0.042649,0.310592,SP_8
0.912678,0.10189,0.658311,0.949491,0.998848,0.514716,0.130441,0.017167,0.275256,0.511054,0.317175,0.187675,0.137866,0.444988,SP_28
0.719047,0.025685,0.314878,0.964481,1,0.940016,0.021,0.001088,0.049769,0.098508,0.040591,0.028322,0.019093,0.133543,SP_1
0.877647,0.071614,0.55968,0.96068,1,0.727899,0.063395,0.005688,0.126256,0.214483,0.087636,0.055953,0.080757,0.292887,SP_2
0.90276,0.080327,0.598718,0.952615,0.9971,0.620331,0.034461,0.002123,0.460145,0.621213,0.45444,0.381322,0.190201,0.598047,SP_14
0.720835,0.032088,0.361519,0.835717,0.988368,0.743583,0.21069,0.012232,0.67099,0.889327,0.213366,0.169532,0.068042,0.647316,SP_25
0.902904,0.087778,0.62512,0.964459,0.998513,0.528512,0.082596,0.008216,0.507659,0.581668,0.41119,0.247142,0.094052,0.729598,SP_35
0.619422,0.027348,0.214423,0.948431,0.993709,0.792752,0.039169,0.003985,0.083433,0.125727,0.043709,0.021588,0.073425,0.275683,SP_4
0.781829,0.036711,0.38278,0.978527,1,0.915396,0.035026,0.00228,0.195475,0.283848,0.13015,0.103684,0.050434,0.368556,SP_27
0.6984,0.029787,0.302951,0.984815,1,0.917195,0.012352,0.000495,0.224668,0.351199,0.182701,0.13286,0.087916,0.432712,SP_13
0.809705,0.036475,0.460053,0.933673,0.994184,0.740813,0.107087,0.014155,0.633662,0.866004,0.213366,0.169532,0.0725,0.602851,SP_25
0.619296,0.011086,0.259275,0.912744,0.994184,0.873529,0.053795,0.004324,0.090457,0.257596,0.114392,0.128532,0.010031,0.143634,SP_3
0.99637,0.036911,0.957168,0.781034,0.990214,0.12477,0.238899,0.012232,0.046858,0.138378,0.047799,0.043201,0.012785,0.094971,SP_31
0.452219,0.015728,0.258026,0.856252,0.991284,0.6948,0.107281,0.014201,0.228815,0.359203,0.18919,0.134775,0.192062,0.375645,SP_9
0.901489,0.082789,0.589511,0.978599,1,0.731977,0.01689,0.000752,0.074685,0.15793,0.057124,0.042606,0.026067,0.200351,SP_2
0.423859,0.006972,0.862468,0.891961,0.983627,0.072298,0.116359,0.013822,0.439459,0.623386,0.455694,0.395364,0.070245,0.607662,SP_36
0.998038,0.036911,0.988129,0.891961,0.990214,0.047634,0.124751,0.020526,0.030311,0.089792,0.027368,0.022559,0.009971,0.080639,SP_31
0.821263,0.047329,0.425678,0.993135,1,0.873811,0.009378,0.000349,0.311213,0.399867,0.223661,0.142891,0.0725,0.584302,SP_2
0.696188,0.028944,0.42456,0.921534,0.990214,0.523381,0.160355,0.029498,0.129051,0.276865,0.127334,0.113561,0.031953,0.235264,SP_9
0.511996,0.021854,0.263314,0.9437,0.9971,0.892039,0.057153,0.006936,0.092997,0.170145,0.065626,0.036222,0.082011,0.247037,SP_24
0.490058,0.014991,0.244097,0.891835,0.985468,0.660342,0.197317,0.043385,0.244133,0.917905,0.213366,0.169532,0.084656,0.800914,SP_10
0.561605,0.000186,0.226516,0.847367,0.995637,0.702296,0.109108,0.014958,0.267381,0.513722,0.331234,0.374505,0.041183,0.361085,SP_3
0.614641,0.021735,0.232276,0.98632,0.997636,0.904395,0.011041,0.000461,0.146606,0.226614,0.106171,0.12087,0.072524,0.460389,SP_13
0.885859,0.077587,0.575405,0.878007,0.976736,0.556454,0.135419,0.021628,0.210953,0.490612,0.309623,0.409607,0.0237,0.243972,SP_22
0.310606,0.004459,0.682895,0.891961,0.983627,0.096481,0.124751,0.020526,0.127209,0.225227,0.094022,0.063887,0.069486,0.288063,SP_11
0.567233,0.012367,0.287084,0.878066,0.990214,0.671191,0.114908,0.016062,0.042468,0.148677,0.052633,0.057614,0.005983,0.081872,SP_23
0.806086,0.04633,0.452083,0.960562,0.9971,0.77672,0.06808,0.006418,0.091674,0.22049,0.091183,0.092557,0.021115,0.20178,SP_26
0.825664,0.060184,0.487326,0.90405,1,0.678039,0.188354,0.039773,0.016581,0.046218,0.012395,0.009422,0.007611,0.068434,SP_29
0.695972,0.028168,0.287369,0.986192,1,0.939765,0.075743,0.007705,0.411871,0.545666,0.3677,0.269425,0.084656,0.544524,SP_33
0.902401,0.08356,0.605195,0.977349,1,0.724869,0.012824,0.000464,0.083501,0.159668,0.071821,0.05368,0.040132,0.205214,SP_2
0.841498,0.053557,0.483782,0.961034,0.9971,0.770501,0.020407,0.000978,0.22352,0.424685,0.245933,0.24226,0.0504,0.332638,SP_14
0.75832,0.029575,0.389231,0.891068,0.984068,0.735385,0.13841,0.024257,0.658837,0.867432,0.213366,0.169532,0.081005,0.62491,SP_25
0.988124,0.036911,0.895745,0.946793,0.991284,0.245111,0.096157,0.011689,0.104171,0.217033,0.089135,0.070241,0.031073,0.224568,SP_8
0.984302,0.036911,0.866711,0.943626,1,0.277915,0.111299,0.015167,0.136161,0.257402,0.114265,0.086406,0.060257,0.268146,SP_8
0.798011,0.041389,0.400806,0.97199,0.994184,0.883994,0.015761,0.000684,0.071927,0.190675,0.074152,0.069084,0.011803,0.145579,SP_1
0.372707,0.011319,0.112949,0.955074,0.985468,0.926621,0.068014,0.006407,0.084084,0.164514,0.060408,0.039148,0.052858,0.194884,SP_24
0.929676,0.078114,0.740059,0.913604,0.983627,0.328314,0.104485,0.020526,0.235392,0.352048,0.183382,0.127514,0.124702,0.448545,SP_5
0.905607,0.092783,0.619711,0.940852,1,0.616022,0.08283,0.008996,0.53051,0.668587,0.512864,0.423648,0.068042,0.709228,SP_28
0.985566,0.036911,0.869494,0.966198,0.987411,0.304414,0.076291,0.00694,0.214029,0.330628,0.217766,0.131292,0.075654,0.349574,SP_8
0.817202,0.030879,0.506322,0.913604,0.990214,0.25632,0.187391,0.039393,0.097658,0.219984,0.090882,0.087604,0.016861,0.251467,SP_7
0.292799,0.007492,0.844076,0.891961,0.983627,0.060086,0.104485,0.020526,0.591755,0.708159,0.563924,0.443711,0.0725,0.732031,SP_36
0.532298,0.007504,0.232869,0.880348,0.990214,0.634604,0.196007,0.042846,0.096226,0.243695,0.105439,0.101489,0.033284,0.147852,SP_23
0.531167,0.009739,0.441741,0.842822,0.983627,0.467066,0.104485,0.020526,0.089085,0.194831,0.103748,0.082418,0.006688,0.093915,SP_23
0.801527,0.035244,0.43649,0.921534,0.973836,0.54549,0.087755,0.009951,0.073667,0.170383,0.063394,0.071804,0.027651,0.234886,SP_7
0.905947,0.088141,0.621626,0.913236,1,0.537616,0.109958,0.014841,0.334084,0.482568,0.301481,0.248384,0.104861,0.572132,SP_12
0.244388,0.006333,0.19878,0.886642,0.991284,0.53859,0.109907,0.014829,0.55518,0.547323,0.369492,0.194589,0.096992,0.912607,SP_30
0.840547,0.063768,0.513037,0.876579,0.9971,0.565181,0.219407,0.014085,0.379738,0.539487,0.358091,0.319538,0.090359,0.632469,SP_12
0.883867,0.062402,0.56265,0.951809,0.965327,0.649184,0.023044,0.001214,0.499652,0.625877,0.493383,0.41553,0.164114,0.690174,SP_14
0.916643,0.093637,0.628145,0.87423,0.988368,0.547105,0.193075,0.041655,0.273206,0.49518,0.314263,0.319126,0.100873,0.340948,SP_22
0.268094,0.001459,0.801518,0.891961,0.983627,0.072653,0.104485,0.020526,0.499015,0.701772,0.55556,0.163777,0.152262,0.600252,SP_36
0.535712,0.017558,0.349506,0.795846,0.973836,0.463454,0.229783,0.012232,0.591755,0.641464,0.479018,0.302957,0.096992,0.760506,SP_9
0.823554,0.044744,0.521571,0.913604,0.990214,0.533473,0.181869,0.037258,0.26734,0.447442,0.267177,0.271885,0.053203,0.522075,SP_7
0.685194,0.0269,0.371516,0.980445,1,0.882105,0.022609,0.001125,0.379138,0.477648,0.344085,0.216922,0.07263,0.48182,SP_33
0.816228,0.04904,0.46119,0.941984,0.9971,0.743807,0.10558,0.011544,0.000237,0.015453,0.003873,0.004721,0.001115,0.031293,SP_29
0.877418,0.071537,0.554725,0.983885,1,0.729106,0.051759,0.002065,0.12747,0.221168,0.090771,0.057355,0.078804,0.284005,SP_2
0.922768,0.104856,0.65499,0.976278,1,0.642645,0.018624,0.000861,0.100104,0.156923,0.056628,0.030189,0.084898,0.28976,SP_2
0.916155,0.08636,0.612492,0.937804,0.965121,0.636925,0.035465,0.002219,0.11384,0.270317,0.12286,0.12928,0.012884,0.239368,SP_12
0.852103,0.062912,0.514351,0.982199,1,0.788364,0.031668,0.001865,0.615401,0.694375,0.54589,0.386702,0.084656,0.763223,SP_28
0.444812,0.011646,0.20437,0.883436,0.985468,0.424251,0.067565,0.006336,0.492847,0.557388,0.380635,0.22782,0.096992,0.662282,SP_30
0.985584,0.036911,0.870446,0.969492,0.988368,0.30482,0.045541,0.003296,0.247921,0.411589,0.234054,0.195834,0.104435,0.392501,SP_8
0.414176,0.00838,0.073115,0.970456,1,0.812461,0.03073,0.001782,0.173188,0.325087,0.162263,0.142482,0.048345,0.330629,SP_26
0.480031,0.014935,0.312003,0.792344,0.962204,0.595619,0.128995,0.019797,0.250647,0.441177,0.26123,0.2443,0.06713,0.383325,SP_9
0.996257,0.036911,0.959119,0.921534,0.990214,0.123001,0.104485,0.020526,0.040346,0.110241,0.035488,0.028558,0.015445,0.098413,SP_31
0.685707,0.025622,0.389114,0.841637,0.976736,0.678398,0.221713,0.012232,0.498826,0.611552,0.442894,0.321285,0.084656,0.653854,SP_25
0.550787,0.013721,0.116875,0.990067,1,0.92789,0.028534,0.001593,0.068706,0.114679,0.037343,0.023352,0.049639,0.271352,SP_27
0.866107,0.040697,0.569003,0.913604,0.986243,0.400019,0.203167,0.044526,0.211816,0.294297,0.149442,0.154054,0.079447,0.378915,SP_5
0.585902,0.018691,0.258658,0.926843,0.995448,0.811097,0.104054,0.013467,0.329902,0.386484,0.219483,0.116759,0.096992,0.556767,SP_24
0.46135,0.005829,0.671012,0.891961,0.983627,0.093864,0.124751,0.020526,0.115337,0.211714,0.086019,0.06455,0.054255,0.28976,SP_11
0.472203,0.004172,0.473915,0.891961,0.983627,0.244797,0.104485,0.020526,0.508507,0.55235,0.352331,0.248289,0.072706,0.836631,SP_15
0.544897,0.015876,0.183536,0.912404,0.989812,0.766578,0.062338,0.003886,0.1987,0.277353,0.096977,0.04693,0.161557,0.486091,SP_4
0.681181,0.027591,0.27312,0.988493,1,0.955449,0.006147,0.000209,0.242621,0.371895,0.199666,0.15,0.090132,0.468828,SP_13
0.606477,0.022704,0.240936,0.97767,1,0.915736,0.024476,0.001355,0.489714,0.577179,0.434071,0.288873,0.085533,0.580774,SP_33
0.128546,0.00681,0.175264,0.897972,0.990214,0.679706,0.193152,0.041686,0.563152,0.8177,0.211884,0.169532,0.142241,0.588949,SP_10
0.82605,0.055669,0.46257,0.977637,0.998919,0.735811,0.011314,0.000619,0.24198,0.391094,0.206894,0.095803,0.091266,0.454903,SP_2
0.830031,0.038516,0.508118,0.913604,0.990214,0.37752,0.166141,0.031495,0.182195,0.346753,0.179145,0.186523,0.034701,0.416486,SP_7
0.80071,0.042376,0.400854,0.966758,1,0.867617,0.023409,0.001191,0.015707,0.048198,0.013006,0.01118,0.005661,0.068032,SP_1
0.92616,0.097142,0.636304,0.979504,1,0.667023,0.013751,0.00057,0.132994,0.228275,0.095868,0.062097,0.079179,0.293643,SP_2
0.854281,0.06116,0.500779,0.979779,0.988368,0.678988,0.001719,0.000051,0.117858,0.234346,0.099591,0.074741,0.052582,0.224347,SP_32
0.657228,0.023797,0.26056,0.896046,0.999453,0.731534,0.071435,0.0068,0.152344,0.215111,0.089781,0.052359,0.137314,0.455531,SP_4
0.657623,0.024629,0.271359,0.98273,1,0.931327,0.004189,0.000135,0.178774,0.305079,0.1473,0.113395,0.054508,0.380804,SP_13
0.768883,0.038766,0.372058,0.982081,1,0.878184,0.023514,0.001198,0.318372,0.455931,0.275291,0.200479,0.0725,0.471348,SP_33
0.723966,0.036581,0.355512,0.965361,1,0.862911,0.035729,0.002245,0.083249,0.230825,0.097426,0.098255,0.039075,0.106219,SP_33
0.625897,0.007592,0.329464,0.822321,0.994184,0.676257,0.129969,0.02007,0.282707,0.508883,0.328407,0.340857,0.060913,0.380883,SP_3
